Date,Close
8/31/2017 16:00:00,174.71
9/1/2017 16:00:00,174.74
9/5/2017 16:00:00,174.52
9/6/2017 16:00:00,179.25
9/7/2017 16:00:00,179
9/8/2017 16:00:00,176.42
9/11/2017 16:00:00,181.74
9/12/2017 16:00:00,185.15
9/13/2017 16:00:00,183.64
9/14/2017 16:00:00,182.63
9/15/2017 16:00:00,182.35
9/18/2017 16:00:00,184.62
9/19/2017 16:00:00,185.68
9/20/2017 16:00:00,185.51
9/21/2017 16:00:00,188.78
9/22/2017 16:00:00,187.35
9/25/2017 16:00:00,178.55
9/26/2017 16:00:00,179.38
9/27/2017 16:00:00,181.97
9/28/2017 16:00:00,180.7
9/29/2017 16:00:00,181.35
10/2/2017 16:00:00,177.01
10/3/2017 16:00:00,179.19
10/4/2017 16:00:00,184.45
10/5/2017 16:00:00,194.39
10/6/2017 16:00:00,198.02
10/9/2017 16:00:00,196.87
10/10/2017 16:00:00,195.08
10/11/2017 16:00:00,194.95
10/12/2017 16:00:00,195.86
10/13/2017 16:00:00,199.49
10/16/2017 16:00:00,202.68
10/17/2017 16:00:00,199.48
10/18/2017 16:00:00,195.54
10/19/2017 16:00:00,195.13
10/20/2017 16:00:00,194.16
10/23/2017 16:00:00,192.47
10/24/2017 16:00:00,196.02
10/25/2017 16:00:00,193.77
10/26/2017 16:00:00,195.21
10/27/2017 16:00:00,199.54
10/30/2017 16:00:00,198.37
10/31/2017 16:00:00,196.43
11/1/2017 16:00:00,198
11/2/2017 16:00:00,199.32
11/3/2017 16:00:00,200.01
11/6/2017 16:00:00,200.13
11/7/2017 16:00:00,195.89
11/8/2017 16:00:00,196.44
11/9/2017 16:00:00,193.9
11/10/2017 16:00:00,192.02
11/13/2017 16:00:00,195.08
11/14/2017 16:00:00,195.71
11/15/2017 16:00:00,192.12
11/16/2017 16:00:00,195.51
11/17/2017 16:00:00,193.2
11/20/2017 16:00:00,194.1
11/21/2017 16:00:00,196.23
11/22/2017 16:00:00,196.32
11/24/2017 13:00:00,195.75
11/27/2017 16:00:00,195.05
11/28/2017 16:00:00,199.18
11/29/2017 16:00:00,188.15
11/30/2017 16:00:00,187.58
12/1/2017 16:00:00,186.82
12/4/2017 16:00:00,184.04
12/5/2017 16:00:00,184.21
12/6/2017 16:00:00,185.3
12/7/2017 16:00:00,185.2
12/8/2017 16:00:00,188.54
12/11/2017 16:00:00,186.22
12/12/2017 16:00:00,185.73
12/13/2017 16:00:00,187.86
12/14/2017 16:00:00,189.56
12/15/2017 16:00:00,190.12
12/18/2017 16:00:00,190.42
12/19/2017 16:00:00,187.02
12/20/2017 16:00:00,188.82
12/21/2017 16:00:00,188.62
12/22/2017 16:00:00,189.94
12/26/2017 16:00:00,187.76
12/27/2017 16:00:00,186.24
12/28/2017 16:00:00,192.71
12/29/2017 16:00:00,191.96
1/2/2018 16:00:00,201.07
1/3/2018 16:00:00,205.05
1/4/2018 16:00:00,205.63
1/5/2018 16:00:00,209.99
1/8/2018 16:00:00,212.05
1/9/2018 16:00:00,209.31
1/10/2018 16:00:00,212.52
1/11/2018 16:00:00,217.24
1/12/2018 16:00:00,221.23
1/16/2018 16:00:00,221.53
1/17/2018 16:00:00,217.5
1/18/2018 16:00:00,220.33
1/19/2018 16:00:00,220.46
1/22/2018 16:00:00,227.58
1/23/2018 16:00:00,250.29
1/24/2018 16:00:00,261.3
1/25/2018 16:00:00,269.7
1/26/2018 16:00:00,274.6
1/29/2018 16:00:00,284.59
1/30/2018 16:00:00,278.8
1/31/2018 16:00:00,270.3
2/1/2018 16:00:00,265.07
2/2/2018 16:00:00,267.43
2/5/2018 16:00:00,254.26
2/6/2018 16:00:00,265.72
2/7/2018 16:00:00,264.56
2/8/2018 16:00:00,250.1
2/9/2018 16:00:00,249.47
2/12/2018 16:00:00,257.95
2/13/2018 16:00:00,258.27
2/14/2018 16:00:00,266
2/15/2018 16:00:00,280.27
2/16/2018 16:00:00,278.52
2/20/2018 16:00:00,278.55
2/21/2018 16:00:00,281.04
2/22/2018 16:00:00,278.14
2/23/2018 16:00:00,285.93
2/26/2018 16:00:00,294.16
2/27/2018 16:00:00,290.61
2/28/2018 16:00:00,291.38
3/1/2018 16:00:00,290.39
3/2/2018 16:00:00,301.05
3/5/2018 16:00:00,315
3/6/2018 16:00:00,325.22
3/7/2018 16:00:00,321.16
3/8/2018 16:00:00,317
3/9/2018 16:00:00,331.44
3/12/2018 16:00:00,321.3
3/13/2018 16:00:00,315.88
3/14/2018 16:00:00,321.55
3/15/2018 16:00:00,321.09
3/16/2018 16:00:00,318.45
3/19/2018 16:00:00,313.48
3/20/2018 16:00:00,317.5
3/21/2018 16:00:00,316.48
3/22/2018 16:00:00,306.7
3/23/2018 16:00:00,300.94
3/26/2018 16:00:00,320.35
3/27/2018 16:00:00,300.69
3/28/2018 16:00:00,285.77
3/29/2018 16:00:00,295.35
4/2/2018 16:00:00,280.29
4/3/2018 16:00:00,283.67
4/4/2018 16:00:00,288.94
4/5/2018 16:00:00,293.97
4/6/2018 16:00:00,288.85
4/9/2018 16:00:00,289.93
4/10/2018 16:00:00,298.07
4/11/2018 16:00:00,303.67
4/12/2018 16:00:00,309.25
4/13/2018 16:00:00,311.65
4/16/2018 16:00:00,307.78
4/17/2018 16:00:00,336.06
4/18/2018 16:00:00,334.52
4/19/2018 16:00:00,332.7
4/20/2018 16:00:00,327.77
4/23/2018 16:00:00,318.69
4/24/2018 16:00:00,307.02
4/25/2018 16:00:00,305.76
4/26/2018 16:00:00,313.98
4/27/2018 16:00:00,311.76
4/30/2018 16:00:00,312.46
5/1/2018 16:00:00,313.3
5/2/2018 16:00:00,313.36
5/3/2018 16:00:00,311.69
5/4/2018 16:00:00,320.09
5/7/2018 16:00:00,326.26
5/8/2018 16:00:00,326.89
5/9/2018 16:00:00,330.3
5/10/2018 16:00:00,329.6
5/11/2018 16:00:00,326.46
5/14/2018 16:00:00,328.53
5/15/2018 16:00:00,326.13
5/16/2018 16:00:00,328.19
5/17/2018 16:00:00,325.22
5/18/2018 16:00:00,324.18
5/21/2018 16:00:00,331.82
5/22/2018 16:00:00,331.62
5/23/2018 16:00:00,344.72
5/24/2018 16:00:00,349.29
5/25/2018 16:00:00,351.29
5/29/2018 16:00:00,349.73
5/30/2018 16:00:00,353.54
5/31/2018 16:00:00,351.6
6/1/2018 16:00:00,359.93
6/4/2018 16:00:00,361.81
6/5/2018 16:00:00,365.8
6/6/2018 16:00:00,367.45
6/7/2018 16:00:00,361.4
6/8/2018 16:00:00,360.57
6/11/2018 16:00:00,361.45
6/12/2018 16:00:00,363.83
6/13/2018 16:00:00,379.93
6/14/2018 16:00:00,392.87
6/15/2018 16:00:00,391.98
6/18/2018 16:00:00,390.4
6/19/2018 16:00:00,404.98
6/20/2018 16:00:00,416.76
6/21/2018 16:00:00,415.44
6/22/2018 16:00:00,411.09
6/25/2018 16:00:00,384.48
6/26/2018 16:00:00,399.39
6/27/2018 16:00:00,390.39
6/28/2018 16:00:00,395.42
6/29/2018 16:00:00,391.43
7/2/2018 16:00:00,398.18
7/3/2018 13:00:00,390.52
7/5/2018 16:00:00,398.39
7/6/2018 16:00:00,408.25
7/9/2018 16:00:00,418.97
7/10/2018 16:00:00,415.63
7/11/2018 16:00:00,418.65
7/12/2018 16:00:00,413.5
7/13/2018 16:00:00,395.8
7/16/2018 16:00:00,400.48
7/17/2018 16:00:00,379.48
7/18/2018 16:00:00,375.13
7/19/2018 16:00:00,364.23
7/20/2018 16:00:00,361.05
7/23/2018 16:00:00,362.66
7/24/2018 16:00:00,357.32
7/25/2018 16:00:00,362.87
7/26/2018 16:00:00,363.09
7/27/2018 16:00:00,355.21
7/30/2018 16:00:00,334.96
7/31/2018 16:00:00,337.45
8/1/2018 16:00:00,338.38
8/2/2018 16:00:00,344.5
8/3/2018 16:00:00,343.09
8/6/2018 16:00:00,350.92
8/7/2018 16:00:00,351.83
8/8/2018 16:00:00,347.61
8/9/2018 16:00:00,349.36
8/10/2018 16:00:00,345.87
8/13/2018 16:00:00,341.31
8/14/2018 16:00:00,337.49
8/15/2018 16:00:00,326.4
8/16/2018 16:00:00,322.44
8/17/2018 16:00:00,316.78
8/20/2018 16:00:00,327.73
8/21/2018 16:00:00,338.02
8/22/2018 16:00:00,344.44
8/23/2018 16:00:00,339.17
8/24/2018 16:00:00,358.82
8/27/2018 16:00:00,364.58
8/28/2018 16:00:00,368.49
8/29/2018 16:00:00,368.04
8/30/2018 16:00:00,370.98
8/31/2018 16:00:00,367.68
9/4/2018 16:00:00,363.6
9/5/2018 16:00:00,341.18
9/6/2018 16:00:00,346.46
9/7/2018 16:00:00,348.68
9/10/2018 16:00:00,348.41
9/11/2018 16:00:00,355.93
9/12/2018 16:00:00,369.95
9/13/2018 16:00:00,368.15
9/14/2018 16:00:00,364.56
9/17/2018 16:00:00,350.35
9/18/2018 16:00:00,367.65
9/19/2018 16:00:00,366.96
9/20/2018 16:00:00,365.36
9/21/2018 16:00:00,361.19
9/24/2018 16:00:00,369.61
9/25/2018 16:00:00,369.43
9/26/2018 16:00:00,377.88
9/27/2018 16:00:00,380.71
9/28/2018 16:00:00,374.13
10/1/2018 16:00:00,381.43
10/2/2018 16:00:00,377.14
10/3/2018 16:00:00,377.05
10/4/2018 16:00:00,363.65
10/5/2018 16:00:00,351.35
10/8/2018 16:00:00,349.1
10/9/2018 16:00:00,355.71
10/10/2018 16:00:00,325.89
10/11/2018 16:00:00,321.1
10/12/2018 16:00:00,339.56
10/15/2018 16:00:00,333.13
10/16/2018 16:00:00,346.4
10/17/2018 16:00:00,364.7
10/18/2018 16:00:00,346.71
10/19/2018 16:00:00,332.67
10/22/2018 16:00:00,329.54
10/23/2018 16:00:00,333.16
10/24/2018 16:00:00,301.83
10/25/2018 16:00:00,312.87
10/26/2018 16:00:00,299.83
10/29/2018 16:00:00,284.84
10/30/2018 16:00:00,285.81
10/31/2018 16:00:00,301.78
11/1/2018 16:00:00,317.38
11/2/2018 16:00:00,309.1
11/5/2018 16:00:00,315.44
11/6/2018 16:00:00,310.84
11/7/2018 16:00:00,327.5
11/8/2018 16:00:00,317.92
11/9/2018 16:00:00,303.47
11/12/2018 16:00:00,294.07
11/13/2018 16:00:00,294.4
11/14/2018 16:00:00,286.73
11/15/2018 16:00:00,290.06
11/16/2018 16:00:00,286.21
11/19/2018 16:00:00,270.6
11/20/2018 16:00:00,266.98
11/21/2018 16:00:00,262.13
11/23/2018 13:00:00,258.82
11/26/2018 16:00:00,261.43
11/27/2018 16:00:00,266.63
11/28/2018 16:00:00,282.65
11/29/2018 16:00:00,288.75
11/30/2018 16:00:00,286.13
12/3/2018 16:00:00,290.3
12/4/2018 16:00:00,275.33
12/6/2018 16:00:00,282.88
12/7/2018 16:00:00,265.14
12/10/2018 16:00:00,269.7
12/11/2018 16:00:00,265.32
12/12/2018 16:00:00,274.88
12/13/2018 16:00:00,276.02
12/14/2018 16:00:00,266.84
12/17/2018 16:00:00,262.8
12/18/2018 16:00:00,270.94
12/19/2018 16:00:00,266.77
12/20/2018 16:00:00,260.58
12/21/2018 16:00:00,246.39
12/24/2018 13:00:00,233.88
12/26/2018 16:00:00,253.67
12/27/2018 16:00:00,255.57
12/28/2018 16:00:00,256.08
12/31/2018 16:00:00,267.66
1/2/2019 16:00:00,267.66
1/3/2019 16:00:00,271.2
1/4/2019 16:00:00,297.57
1/7/2019 16:00:00,315.34
1/8/2019 16:00:00,320.27
1/9/2019 16:00:00,319.96
1/10/2019 16:00:00,324.66
1/11/2019 16:00:00,337.59
1/14/2019 16:00:00,332.94
1/15/2019 16:00:00,354.64
1/16/2019 16:00:00,351.39
1/17/2019 16:00:00,353.19
1/18/2019 16:00:00,339.1
1/22/2019 16:00:00,325.16
1/23/2019 16:00:00,321.99
1/24/2019 16:00:00,326.67
1/25/2019 16:00:00,338.05
1/28/2019 16:00:00,335.66
1/29/2019 16:00:00,328.9
1/30/2019 16:00:00,340.66
1/31/2019 16:00:00,339.5
2/1/2019 16:00:00,339.85
2/4/2019 16:00:00,351.34
2/5/2019 16:00:00,355.81
2/6/2019 16:00:00,352.19
2/7/2019 16:00:00,344.71
2/8/2019 16:00:00,347.57
2/11/2019 16:00:00,345.73
2/12/2019 16:00:00,359.97
2/13/2019 16:00:00,351.77
2/14/2019 16:00:00,359.07
2/15/2019 16:00:00,356.87
2/19/2019 16:00:00,361.92
2/20/2019 16:00:00,359.91
2/21/2019 16:00:00,356.97
2/22/2019 16:00:00,363.02
2/25/2019 16:00:00,363.91
2/26/2019 16:00:00,364.97
2/27/2019 16:00:00,362.87
2/28/2019 16:00:00,358.1
3/1/2019 16:00:00,357.32
3/4/2019 16:00:00,351.04
3/5/2019 16:00:00,354.3
3/6/2019 16:00:00,359.61
3/7/2019 16:00:00,352.6
3/8/2019 16:00:00,349.6
3/11/2019 16:00:00,358.86
3/12/2019 16:00:00,356.27
3/13/2019 16:00:00,361.21
3/14/2019 16:00:00,358.82
3/15/2019 16:00:00,361.46
3/18/2019 16:00:00,363.44
3/19/2019 16:00:00,358.78
3/20/2019 16:00:00,375.22
3/21/2019 16:00:00,377.87
3/22/2019 16:00:00,361.01
3/25/2019 16:00:00,366.23
3/26/2019 16:00:00,359.97
3/27/2019 16:00:00,353.37
3/28/2019 16:00:00,354.61
3/29/2019 16:00:00,356.56
4/1/2019 16:00:00,366.96
4/2/2019 16:00:00,367.72
4/3/2019 16:00:00,369.75
4/4/2019 16:00:00,367.88
4/5/2019 16:00:00,365.49
4/8/2019 16:00:00,361.41
4/9/2019 16:00:00,364.71
4/10/2019 16:00:00,363.92
4/11/2019 16:00:00,367.65
4/12/2019 16:00:00,351.14
4/15/2019 16:00:00,348.87
4/16/2019 16:00:00,359.46
4/17/2019 16:00:00,354.74
4/18/2019 16:00:00,360.35
4/22/2019 16:00:00,377.34
4/23/2019 16:00:00,381.89
4/24/2019 16:00:00,374.23
4/25/2019 16:00:00,368.33
4/26/2019 16:00:00,374.85
4/29/2019 16:00:00,371.83
4/30/2019 16:00:00,370.54
